===LAUE4 WAVELENGTH CALIBRATION FILE===
Instrument: VIVALDI   Calibration date: 13/04/2013
Comments: Generated by WAV_CONVERT
 1.324 1.070130 1.070130
 1.325 1.070240 1.070240
 1.326 1.070270 1.070270
 1.327 1.070330 1.070330
 1.328 1.070360 1.070360
 1.329 1.070460 1.070460
 1.330 1.070360 1.070360
 1.331 1.070380 1.070380
 1.332 1.070400 1.070400
 1.333 1.070340 1.070340
 1.334 1.070310 1.070310
 1.335 1.070330 1.070330
 1.336 1.070260 1.070260
 1.337 1.070280 1.070280
 1.338 1.070290 1.070290
 1.339 1.070220 1.070220
 1.340 1.070230 1.070230
 1.341 1.070150 1.070150
 1.342 1.070080 1.070080
 1.343 1.069970 1.069970
 1.344 1.069890 1.069890
 1.345 1.069730 1.069730
 1.346 1.069570 1.069570
 1.347 1.069570 1.069570
 1.348 1.069370 1.069370
 1.349 1.069250 1.069250
 1.350 1.069090 1.069090
 1.351 1.068920 1.068920
 1.352 1.068750 1.068750
 1.353 1.068550 1.068550
 1.354 1.068380 1.068380
 1.355 1.068170 1.068170
 1.356 1.068000 1.068000
 1.357 1.067790 1.067790
 1.358 1.067530 1.067530
 1.359 1.067320 1.067320
 1.360 1.067100 1.067100
 1.361 1.066810 1.066810
 1.362 1.066550 1.066550
 1.363 1.066330 1.066330
 1.364 1.066070 1.066070
 1.365 1.065810 1.065810
 1.366 1.065550 1.065550
 1.367 1.065250 1.065250
 1.368 1.064860 1.064860
 1.369 1.064640 1.064640
 1.370 1.064290 1.064290
 1.371 1.063940 1.063940
 1.372 1.063670 1.063670
 1.373 1.063320 1.063320
 1.374 1.062970 1.062970
 1.375 1.062670 1.062670
 1.376 1.062360 1.062360
 1.377 1.061960 1.061960
 1.378 1.061610 1.061610
 1.379 1.061210 1.061210
 1.380 1.060820 1.060820
 1.381 1.060420 1.060420
 1.382 1.060020 1.060020
 1.383 1.059670 1.059670
 1.384 1.059190 1.059190
 1.385 1.058700 1.058700
 1.386 1.058300 1.058300
 1.387 1.057860 1.057860
 1.388 1.057500 1.057500
 1.389 1.057060 1.057060
 1.390 1.056530 1.056530
 1.391 1.056050 1.056050
 1.392 1.055600 1.055600
 1.393 1.055160 1.055160
 1.394 1.054670 1.054670
 1.395 1.054180 1.054180
 1.396 1.053740 1.053740
 1.397 1.053210 1.053210
 1.398 1.052720 1.052720
 1.399 1.052190 1.052190
 1.400 1.051660 1.051660
 1.401 1.051090 1.051090
 1.402 1.050560 1.050560
 1.403 1.050070 1.050070
 1.404 1.049540 1.049540
 1.405 1.049050 1.049050
 1.406 1.048510 1.048510
 1.407 1.047900 1.047900
 1.408 1.047280 1.047280
 1.409 1.046620 1.046620
 1.410 1.046040 1.046040
 1.411 1.045470 1.045470
 1.412 1.044890 1.044890
 1.413 1.044270 1.044270
